"id_master","intervencio_ordre","llm_sentiment_cat","llm_primary_frame","llm_confidence","llm_reasoning","llm_ts"
26575,92,"Neutral_Institucional","Electoral_Weaponization",0.83,"L’extracte rebutja explícitament l’“agravio con Cataluña” i acusa el govern andalús d’incendiar la conversa pública i fomentar el frentisme contra aquest territori. La menció a Catalunya apareix sobretot per atacar Moreno Bonilla i, indirectament, el relat del PP sobre els pactes/finançament amb Catalunya, no per presentar Catalunya com una amenaça real. No encaixa en Grievance_Economics perquè nega l’agravi, ni en Positive_Reference perquè no es presenta Catalunya com a model de gestió concret.","2026-04-24 02:12:05"
26575,93,"Hostil_Negatiu","Electoral_Weaponization",0.94,"L’extracte presenta Catalunya i ERC com a actors privilegiats que trenquen la solidaritat i la igualtat entre espanyols, amb un to clarament pejoratiu ('privilegiando a los privilegiados', 'cupo independentista'). També hi ha atac al govern central i al PSOE/Sumar per haver pactat amb partits catalans, cosa que activa el marc d’ús electoral contra un rival nacional. Tot i que hi ha greuge per a Andalusia, el nucli és el retret polític al govern espanyol per aquests pactes, no només una comparació econòmica.","2026-04-24 02:12:10"
26575,105,"Empàtic_Positiu","Other",0.84,"L’extracte només menciona Catalunya per criticar que Moreno promou una “alianza contra Cataluña” i per demanar diàleg en lloc de confrontació. No presenta Catalunya com a amenaça constitucional ni com a model concret de bona pràctica, i tampoc hi ha greuge econòmic comparatiu amb Andalusia. La menció s’insereix en una crítica al rival polític andalús, però sense atacar un partit nacional per pactes amb partits catalans; per això el frame és residual.","2026-04-24 02:12:13"
26575,106,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte utilitza un llenguatge clarament desqualificador i d’alarma sobre Catalunya, amb expressions com «cupo independentista catalán», «atraco» i «rompan un principio fundamental del Estado». El centre de l’atac no és només Catalunya, sinó el PSOE/Sánchez i el socialisme andalús per acceptar aquest pacte, cosa que encaixa amb l’ús electoral de la qüestió catalana contra un partit nacional. Tot i que hi ha component de greuge econòmic, el frame dominant és la instrumentalització partidista d’un acord amb partits catalans.","2026-04-24 02:12:18"
26575,112,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte utilitza un llenguatge clarament pejoratiu contra l’‘independentismo catalán’ i el ‘cupo separatista’, amb to d’alarma i traïció, per tant el sentiment és hostil. El marc principal no és només econòmic, perquè l’atac se centra sobretot en Pedro Sánchez, el PSOE i María Jesús Montero per les seves concessions als partits catalans. Tot i que hi ha greuge econòmic per a Andalusia, la lògica dominant és usar els pactes amb actors catalans per atacar un rival polític estatal.","2026-04-24 02:12:22"
26575,113,"Hostil_Negatiu","Constitutional_Threat",0.94,"L’extracte utilitza un llenguatge fortament desqualificador cap als independentistes i presenta les concessions a Catalunya com una ruptura de la igualtat constitucional. Tot i que hi ha un component econòmic, el nucli del discurs és l’amenaça a la igualtat dels espanyols, la solidaritat i la unitat constitucional, no només el greuge fiscal comparat. També s’ataca el PSOE/Sánchez per pactar amb independentistes, però el marc principal recau en la vulneració de principis constitucionals.","2026-04-24 02:12:26"
26575,141,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte contrasta explícitament Andalusia amb Catalunya i el País Basc en el repartiment de fons i recursos, presentant Catalunya com a beneficiària d’un tracte injust que perjudica Andalusia. A més, aquesta crítica s’utilitza sobretot per atacar el govern de Sánchez i també Sumar/Izquierda Unida, és a dir, partits nacionals. No hi ha to empàtic ni només descripció institucional; el llenguatge és clarament acusatori.","2026-04-24 02:12:30"
26575,142,"Hostil_Negatiu","Electoral_Weaponization",0.91,"L’extracte utilitza Catalunya en una comparació de repartiment ('Andalucía a 677, Cataluña cero') per denunciar un tracte desigual i, sobretot, per atacar el govern de Sánchez i el seu 'sillón'. No es presenta Catalunya com a amenaça constitucional, ni com a model positiu, ni hi ha una comparació econòmica clàssica d’infrafinançament andalús per concessions a Catalunya. Com que la menció a Catalunya serveix principalment per atacar un partit/govern nacional per la seva negociació o favoritisme, el marc dominant és d’Electoral_Weaponization; el to és clarament hostil i alarmista.","2026-04-24 02:12:34"
26575,160,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte presenta Catalunya com a destinació preferent de favors polítics per part del govern espanyol: ‘Montero… elige siempre mirar hacia Cataluña para defender un cupo privilegiado’. Això combina greuge comparatiu per a Andalusia amb atac a una dirigent d’un partit nacional, de manera que encaixa millor amb Electoral_Weaponization que no amb Grievance_Economics segons la regla d’exclusió. El to és clarament valoratiu i adversatiu, amb llenguatge de greuge i privilegi.","2026-04-24 02:12:38"
26575,172,"Hostil_Negatiu","Grievance_Economics",0.84,"L’extracte contraposa explícitament que «le están dando millones a los catalanes» mentre «nos lo niegan a los andaluces», de manera que activa un greuge econòmic comparatiu amb Andalusia. Tot i que també hi ha atac al PSOE/Pedro Sánchez, la menció a Catalunya no es formula sobretot com a amenaça constitucional sinó com a tracte financer desigual. El to envers Catalunya és negatiu però no especialment centrat en separatisme o ruptura; tanmateix, la formulació és acusatòria i de greuge.","2026-04-24 02:12:43"
26575,184,"Hostil_Negatiu","Grievance_Economics",0.86,"L’extracte només menciona Catalunya en una comparació de repartiment de places i recursos universitaris: s’afirma que Catalunya rep un 34% més de places que Andalusia, presentat com un perjudici per al sistema andalús. No hi ha atac a Catalunya com a amenaça constitucional ni model positiu, ni tampoc una crítica centrada en pactes amb partits catalans contra un rival nacional. Per tant, el marc principal és de greuge econòmic comparatiu amb Andalusia i el to envers Catalunya és negatiu però no especialment agressiu; segons les categories disponibles, encaixa millor com a Hostil_Negatiu.","2026-04-24 02:12:47"
26575,188,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte associa concessions i 'privilegios' als catalans/independentistes amb un atac explícit al Govern de Sánchez i al PSOE, presentant-ho com a moneda política per mantenir-se al poder. Tot i que hi ha una queixa de finançament per a Andalusia, la presència central de l’atac a un partit nacional activa la regla d’Electoral_Weaponization per sobre de Grievance_Economics. El llenguatge és clarament pejoratiu i d’alarma ('privilegios', 'cuponazos', 'independentistas', 'maltratar a Andalucía'), per tant el sentiment és hostil.","2026-04-24 02:12:51"
26575,192,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte utilitza un llenguatge clarament alarmista i pejoratiu sobre Catalunya i els actors catalans: “chantaje separatista”, “aberración”, “rompe el sistema”, “España hecha girones”. El nucli argumental és que el PSOE/Pedro Sánchez fa concessions a Junts/ERC i a Catalunya per mantenir-se al poder, cosa que activa el marc d’instrumentalització electoral. Tot i que hi ha greuge econòmic per a Andalusia, la presència central de l’atac a un partit nacional fa que, segons la regla d’exclusió, prevalgui Electoral_Weaponization.","2026-04-24 02:12:56"
26575,193,"Neutral_Institucional","Electoral_Weaponization",0.85,"L’extracte rebutja explícitament ‘agitar el agravio catalán’ i centra la crítica en PP i PSOE per usar Catalunya amb finalitats partidistes. Tot i que hi ha una menció econòmica sobre empreses que tributen a Catalunya, el marc dominant no és un greuge contra Catalunya sinó l’ús electoral del tema per atacar partits estatals. No presenta Catalunya com a amenaça constitucional ni com a model positiu.","2026-04-24 02:13:00"
26575,194,"Neutral_Institucional","Other",0.75,"L’extracte tracta principalment del model de finançament, la bilateralitat i procediments institucionals, negant explícitament un relat d’‘agravi’ o ‘traïció’ respecte de Catalunya. No presenta Catalunya com una amenaça constitucional ni com a exemple positiu de gestió, i l’atac polític se centra sobretot en rivals espanyols i en el frentisme, però no usa Catalunya com a arma electoral de manera hostil segons el patró del codebook. Com que la menció a Catalunya és majoritàriament descriptiva i legal-institucional, el millor encaix és sentiment neutral i frame Other.","2026-04-24 02:13:05"
26575,195,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte utilitza un llenguatge molt agressiu cap al separatismo català i vincula Catalunya amb amenaça a la unitat d’Espanya, la igualtat i l’Estat de dret. Tot i que hi ha greuge econòmic per a Andalusia, el centre del discurs és atacar Sánchez, PP i PSOE per pactar amb socis catalans per mantenir-se al poder, cosa que encaixa amb l’ús electoral de Catalunya contra partits nacionals. Per regla d’exclusió, no és només crítica econòmica ni una mera descripció institucional.","2026-04-24 02:13:09"
26575,196,"Empàtic_Positiu","Electoral_Weaponization",0.84,"L’extracte critica sobretot l’ús d’“una iniciativa contra Cataluña” per part del PP andalús i emmarca la qüestió en la disputa entre partits estatals (PP, Feijó, Ayuso, Aznar), no en una amenaça constitucional. Tot i que hi ha referències a finançament, no predomina un greuge econòmic directe d’Andalusia contra Catalunya, sinó la instrumentalització partidista del tema català. El to cap a Catalunya no és hostil; més aviat rebutja l’anticatalanisme i defensa el diàleg sobre autogovern.","2026-04-24 02:13:15"
26575,197,"Hostil_Negatiu","Grievance_Economics",0.89,"L’extracte presenta Catalunya com a territori privilegiat que perjudica directament Andalusia en el finançament, amb comparacions explícites entre ambdós territoris. Tot i que també hi ha atac al PSOE i a Pedro Sánchez, el nucli argumental reiterat és l’agravi econòmic per un model singular per a Catalunya. El llenguatge és clarament alarmista i pejoratiu ('privilegio', 'corrupción', 'desvertebrar España'), així que el sentiment és hostil.","2026-04-24 02:13:18"
26607,47,"Neutral_Institucional","Other",0.87,"La menció a Catalunya és una comparació estadística sobre la taxa d'idoneïtat escolar, sense llenguatge pejoratiu cap a Catalunya ni cap amenaça constitucional. Catalunya s'utilitza com a comunitat amb millor resultat educatiu, però no com a model de política pública a imitar de manera explícita. Per tant, el to és descriptiu i el frame no encaixa en els marcs principals excepte com a referència comparativa.","2026-04-24 02:13:23"
26607,49,"Hostil_Negatiu","Electoral_Weaponization",0.89,"L’extracte menciona Catalunya en una comparació explícita amb Andalusia sobre recursos i compensacions estatals, presentant un greuge financer. No obstant això, també s’insereix dins un atac al PSOE/Sánchez per beneficiar una “minoría separatista”, és a dir, l’ús dels pactes o concessions a actors catalans per desacreditar un partit nacional. Per la regla d’exclusió, això encaixa millor com a Electoral_Weaponization que no pas com a greuge purament econòmic.","2026-04-24 02:13:28"
26607,50,"Neutral_Institucional","Grievance_Economics",0.91,"L’extracte només menciona Catalunya en una comparació de finançament amb Andalusia: “ya quisiera yo la financiación del País Vasco, la que le dan a Cataluña”. Això encaixa amb un greuge econòmic perquè hi ha comparació directa amb Andalusia, i no amb una amenaça constitucional ni amb atac a un partit nacional. El to és crític però no usa llenguatge pejoratiu o alarmista contra Catalunya, així que no arriba a hostil.","2026-04-24 02:13:32"
26609,15,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte vincula explícitament les concessions a l’independentisme català amb una crítica al Govern de Pedro Sánchez i a Moncloa, de manera que encaixa millor en Electoral_Weaponization que no pas en un marc només econòmic. El llenguatge és clarament despectiu i alarmista ('disfraz', 'contentar a los independentistas catalanes', 'moneda de cambio'), així que el sentiment és hostil. No s’aplica Grievance_Economics com a marc principal perquè el nucli de l’atac és l’ús polític dels pactes per desgastar un partit nacional.","2026-04-24 02:13:36"
26609,19,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte usa un llenguatge clarament pejoratiu cap al \"separatismo\" i presenta la mesura fiscal per a Catalunya com un \"agravio\" i una \"ruptura\" que perjudica Andalusia. El centre del discurs és alhora atacar Pedro Sánchez i Montero per cedir davant partits catalans per mantenir-se al poder, no només descriure un greuge econòmic. Per la regla d’exclusió, això encaixa millor amb Electoral_Weaponization que amb Grievance_Economics, perquè l’atac explícit va dirigit contra partits/govern nacional.","2026-04-24 02:13:40"
26609,20,"Hostil_Negatiu","Electoral_Weaponization",0.95,"El fragment combina una comparació directa entre Andalusia i Catalunya en termes de finançament ('cero euros para Andalucía' vs. beneficis per a Catalunya), cosa que activa el marc econòmic. Tot i que també apareixen expressions sobre 'democracia' i 'modelo constitucional', el nucli de l'atac és que Sánchez beneficia l'independentisme català per mantenir-se a Moncloa, és a dir, un ús partidista contra un rival nacional. El llenguatge és clarament pejoratiu i alarmista ('chantaje', 'privilegios', 'despilfarro', 'barbaridad', 'traicionando').","2026-04-24 02:13:45"
26609,39,"Hostil_Negatiu","Grievance_Economics",0.86,"L’extracte presenta Catalunya com a excepció beneficiada en contrast amb Andalusia: la inspecció laboral s’envia a Sevilla però 'no la manda Cataluña, no la manda el País Vasco'. El nucli del greuge és institucional i econòmic-administratiu contra Andalusia, no una amenaça a la unitat d’Espanya. Tampoc encaixa millor com a arma electoral centrada en partits catalans, perquè la menció a Catalunya és comparativa i no sobre pactes amb partits catalans.","2026-04-24 02:13:48"
26609,40,"Neutral_Institucional","Grievance_Economics",0.94,"L’extracte contraposa explícitament Catalunya i Andalusia en el repartiment de recursos educatius: ‘Cataluña gestiona las becas con ayuda del Estado’ mentre a Andalusia ‘nos niegan’ fons. No presenta Catalunya com a amenaça constitucional ni com a model positiu; tampoc l’atac se centra en un pacte amb partits catalans, sinó en un greuge distributiu del Govern d’Espanya. El to és de queixa i greuge institucional, però sense llenguatge insultant contra Catalunya.","2026-04-24 02:13:53"
26609,80,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte presenta Catalunya de manera clarament negativa mitjançant expressions com \"privilegios a los independentistas catalanes\" i vincula aquesta concessió a un atac a \"la igualdad entre españoles\". Tot i que també hi ha un greuge per a Andalusia, el nucli de la crítica és que l’acord amb l’independentisme català serveix com a atac al Govern de Sánchez i al PSOE, complint la regla d’Electoral_Weaponization. No és només econòmic, perquè s’emmarca explícitament en la igualtat entre espanyols i en el pagament polític al independentisme.","2026-04-24 02:14:00"
26609,85,"Neutral_Institucional","Other",0.96,"La menció a Catalunya és comparativa i estadística: se la cita com a destinació turística per sobre d’Andalusia però amb decreixement de visitants. No hi ha llenguatge pejoratiu ni cap apel·lació a la unitat d’Espanya, ni tampoc atac a cap partit nacional. Tampoc és una referència modèlica positiva a imitar, així que el marc queda fora de les categories específiques.","2026-04-24 02:14:03"
26609,88,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte acusa el Govern central de buscar el suport dels independentistes i vincula aquest pacte amb un repartiment perjudicial per a Andalusia, amb comparació explícita amb Catalunya. No presenta Catalunya com a amenaça constitucional principal, sinó com a peça d’un atac al rival nacional (PSOE/Gobierno de la Nación) per la seva dependència dels independentistes. El to és clarament acusatori i de greuge.","2026-04-24 02:14:07"
26609,89,"Hostil_Negatiu","Grievance_Economics",0.86,"L’extracte contraposa el repartiment de menors entre territoris i destaca explícitament 'cero a Cataluña y casi 700 a Andalucía', presentant un greuge comparatiu per a Andalusia. També hi ha atac al Govern d’Espanya (Sánchez i Montero), però no es vincula a pactes amb partits catalans ni a una amenaça constitucional. La menció a Catalunya és instrumental en una queixa distributiva, amb to clarament hostil.","2026-04-24 02:14:10"
26609,99,"Hostil_Negatiu","Other",0.66,"La menció a Catalunya apareix dins d’una enumeració de comunitats “mejor financiadas” i amb “privilegios”, però no s’articula una comparació directa de perjudici econòmic específic per a Andalusia més enllà d’aquesta al·lusió general. Tampoc es presenta Catalunya com una amenaça constitucional ni s’utilitza per atacar un partit nacional en clau de pactes. El to cap a Catalunya és lleument despectiu per l’associació amb privilegis, però sense una escalada agressiva forta.","2026-04-24 02:14:15"
26609,101,"Hostil_Negatiu","Electoral_Weaponization",0.88,"L’extracte cita Catalunya només per assenyalar que ERC influeix en una comunitat governada per l’esquerra i per desacreditar l’oponent en un debat sobre sanitat. No presenta Catalunya com a amenaça constitucional ni com a greuge econòmic per a Andalusia, i tampoc com a model positiu. Com que la menció s’utilitza sobretot per atacar un rival polític nacional/ideològic associant-lo amb ERC, el marc principal és d’instrumentalització política.","2026-04-24 02:14:19"
26609,105,"Neutral_Institucional","Other",0.9,"La menció a Catalunya és comparativa i descriptiva: s'utilitza per destacar que Andalusia redueix més l'atur que Catalunya, sense llenguatge pejoratiu contra Catalunya ni referències a unitat d'Espanya o pactes amb partits catalans. Tampoc no s'atribueix cap greuge econòmic a concessions a Catalunya. Per això el to és institucional i el marc no encaixa en les categories específiques, restant com a Other.","2026-04-24 02:14:23"
26609,106,"Hostil_Negatiu","Electoral_Weaponization",0.89,"L’extracte només esmenta Catalunya/independentistes en clau de crítica a Sánchez per suposadament pagar favors polítics, és a dir, un atac dirigit contra un partit/govern nacional. No presenta Catalunya principalment com una amenaça constitucional, ni com a model positiu, i tampoc articula un greuge econòmic comparatiu directe amb Andalusia més enllà de la instrumentalització partidista. El to cap als independentistes és clarament despectiu.","2026-04-24 02:14:28"
26609,107,"Hostil_Negatiu","Electoral_Weaponization",0.96,"El fragment ataca un rival nacional i el govern central per dependre de partits independentistes, presentant-ho com un 'peaje' i una 'hipoteca' per als andalusos. Hi ha comparació econòmica directa amb Andalusia, però el nucli discursiu és l’ús dels pactes amb actors catalans per desacreditar Sánchez, Yolanda Díaz i el PSOE, així que prima l’Electoral_Weaponization. El llenguatge és clarament bel·ligerant i d’alarma, per tant el sentiment és Hostil_Negatiu.","2026-04-24 02:14:32"
26609,110,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte associa les concessions vinculades a Catalunya amb 'políticas separatistas', 'referéndums ilegales' i la ruptura de la igualtat entre espanyols, amb un to clarament desqualificador. Tot i que hi ha component econòmic, el nucli de l’atac és contra Sánchez/PSOE i també el PP per pactar o competir en 'regalos' a actors catalans; per tant encaixa millor en weaponization que no en grievance econòmic. No és un marc merament institucional perquè hi ha llenguatge d’alarma i acusatori.","2026-04-24 02:14:36"
26609,111,"Hostil_Negatiu","Electoral_Weaponization",0.94,"L’extracte presenta Catalunya i l’independentisme com a origen d’un problema greu de deute, amb llenguatge clarament negatiu ('periodo negro', 'gran mentira', 'independentistas'). El marc principal no és només econòmic: s’utilitza sobretot per atacar el PSOE/Sánchez/Montero per pactes i concessions a Catalunya, complint l’exclusió i encaixant millor amb arma electoral. Tot i que hi ha greuge per infrafinançament andalús, l’eix dominant és la instrumentalització contra un partit nacional.","2026-04-24 02:14:40"
26609,112,"Hostil_Negatiu","Electoral_Weaponization",0.87,"L’extracte esmenta Junts i “separatistas”, però la referència a Catalunya serveix sobretot per atacar Moreno/PP i, indirectament, el joc partidista estatal, no per descriure un procediment neutral ni un model positiu. El llenguatge és clarament despectiu i d’alarma (“abrazar a los separatistas”). No encaixa en Grievance_Economics perquè no hi ha comparació econòmica directa amb Andalusia, i tampoc en Positive_Reference; l’atac se centra en l’ús polític dels pactes amb actors catalans.","2026-04-24 02:14:45"
26609,117,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte associa explícitament els 'independentistas catalanes' amb una operació política del govern de Sánchez i rebutja 'perder la dignidad de esta tierra' per salvar-los. Això activa un to clarament pejoratiu cap a actors catalans i, sobretot, usa la relació amb Catalunya per atacar un partit nacional i el seu govern. Encara que hi ha menció de finançament andalús, el focus principal no és una comparació econòmica directa amb Catalunya sinó la crítica a Sánchez per pactar-hi.","2026-04-24 02:14:48"
26609,119,"Hostil_Negatiu","Grievance_Economics",0.91,"L’extracte contraposa clarament Andalusia amb Catalunya en termes de finançament: es denuncia que es donarien 30.000 milions més a Catalunya mentre Andalusia només rep 140 milions per refinançar deute. No se centra en la unitat d’Espanya ni l’ordre constitucional, sinó en un greuge econòmic comparatiu. El to és clarament acusatori i despectiu cap a aquesta concessió a Catalunya, amb ús instrumental contra Montero i el PSOE, però el nucli del contingut és la comparació de recursos amb Andalusia.","2026-04-24 02:14:53"
26609,122,"Hostil_Negatiu","Electoral_Weaponization",0.93,"L’extracte menciona Catalunya en el marc d’un atac al PSOE i a María Jesús Montero per les seves negociacions i concessions amb l’independentisme català. Hi ha llenguatge clarament despectiu i d’alarma (‘independentismo catalán’, ‘mentira’, ‘regalado’), així que el sentiment no és neutral. El marc principal no és només econòmic, perquè la referència a Catalunya s’utilitza sobretot per desgastar un partit nacional rival; per això correspon Electoral_Weaponization i no Grievance_Economics.","2026-04-24 02:14:57"
26609,123,"Neutral_Institucional","Grievance_Economics",0.92,"L’extracte contraposa reiteradament Andalusia amb Catalunya en termes d’inversió estatal: '¿por qué se invierte más en Cataluña que en Andalucía?'. La crítica principal no presenta Catalunya com una amenaça constitucional ni se centra en pactes electorals amb partits catalans, sinó en un greuge distributiu envers Andalusia. El to respecte de Catalunya no és insultant ni pejoratiu cap a catalans/institucions catalanes, sinó instrumental dins d’una queixa sobre finançament i inversió.","2026-04-24 02:15:01"
26609,138,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte contraposa explícitament Andalusia amb Catalunya: denuncia que el govern central concedeix “privilegios a Cataluña” mentre tracta Andalusia com “tierra de segunda”. A més, l’atac s’adreça clarament al govern de Sánchez i a Montero, és a dir, a partits/actors nacionals, de manera que encaixa millor amb Electoral_Weaponization que no amb un marc només econòmic. El llenguatge és valorativament negatiu cap al tracte associat a Catalunya, però no presenta Catalunya com a amenaça constitucional.","2026-04-24 02:15:06"
26609,152,"Hostil_Negatiu","Other",0.9,"L’extracte només esmenta Catalunya de passada amb una dada sobre presos estrangers, però el nucli del discurs és una diatriba alarmista i pejorativa sobre immigració. No hi ha una amenaça vinculada a Catalunya a la unitat d’Espanya ni atac a un partit nacional per pactes amb partits catalans. Tampoc no hi ha comparació econòmica Andalusia-Catalunya per concessions a Catalunya; per tant, el frame aplicable és residual.","2026-04-24 02:15:10"
26609,156,"Hostil_Negatiu","Electoral_Weaponization",0.92,"L’extracte només menciona Catalunya al final, vinculant-la a una negociació de Montero amb ERC i Puigdemont per criticar el Govern de Pedro Sánchez i el tracte a Andalusia en el repartiment de menors. No es presenta Catalunya principalment com una amenaça constitucional ni com un model positiu; la funció central és atacar un partit nacional mitjançant els seus pactes amb actors catalans. El to és clarament adversatiu i acusatori, amb càrrega política negativa.","2026-04-24 02:15:13"
26609,160,"Neutral_Institucional","Electoral_Weaponization",0.84,"L’extracte menciona Catalunya en el context d’un atac al PP i a Moreno Bonilla per presentar la condonació com un ‘privilegi per a Cataluña’. La referència als ‘independentistas catalanes’ és citada per rebatre aquest relat, i el focus principal és la instrumentalització partidista del cas català contra un partit nacional. No encaixa en Grievance_Economics perquè no sosté que Andalusia perdi per concessions a Catalunya, sinó que nega aquest marc.","2026-04-24 02:15:18"
26609,161,"Neutral_Institucional","Grievance_Economics",0.87,"L’extracte tracta principalment la quita/trasllat del deute i la infrafinançació andalusa, amb comparacions sobre on tributen empreses i territoris privilegiats, incloent Catalunya. No presenta Catalunya com a amenaça constitucional ni l’utilitza sobretot per atacar un partit nacional per pactes amb partits catalans. La menció a Catalunya és instrumental dins d’un greuge econòmic comparat amb Andalusia.","2026-04-24 02:15:22"
26609,162,"Neutral_Institucional","Electoral_Weaponization",0.89,"L’extracte menciona Catalunya sobretot en el contexte de l’acord PSOE-ERC i acusa el PP d’utilitzar aquesta qüestió per desgastar Sánchez i seguir una estratègia partidista nacional. No presenta Catalunya com una amenaça constitucional ni com un greuge específic contra Andalusia per concessions a Catalunya; de fet, insisteix que el mecanisme beneficia més Andalusia. El to cap a Catalunya no és pejoratiu, i les referències són instrumentals i explicatives, no elogioses.","2026-04-24 02:15:26"
26609,163,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte fa servir un llenguatge obertament pejoratiu sobre Catalunya i els actors catalans: “chantaje separatista”, “enemigos de España”, “ataque a la Constitución”. Tot i que hi ha molta argumentació econòmica, aquesta s’articula sobretot com a crítica al PSOE/Sánchez per la seva “componenda” amb ERC per mantenir-se al poder, la qual cosa activa la regla d’Electoral_Weaponization. També apareix comparació amb Andalusia, però el nucli de l’atac és polític-electoral contra un partit nacional, no només el greuge financer.","2026-04-24 02:15:30"
26609,164,"Neutral_Institucional","Electoral_Weaponization",0.82,"L’extracte presenta Catalunya sobretot com a beneficiària d’una quita/de concessions lligades a pactes d’investidura estatals, amb crítica dirigida a Montero/PSOE i als seus acords polítics. Tot i que hi ha comparació amb Andalusia i debat de finançament, el nucli retòric és l’ús del pacte amb Catalunya per atacar un rival nacional. No hi ha llenguatge especialment insultant contra Catalunya mateixa, sinó una crítica política-institucional sobre els efectes dels acords.","2026-04-24 02:15:34"
26609,175,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte combina un greuge econòmic explícit per a Andalusia amb atacs a Pedro Sánchez i al PSOE per pactes i concessions als independentistes catalans. Segons les regles, quan la menció a Catalunya s’utilitza per atacar un partit nacional per favors polítics, el marc principal és Electoral_Weaponization. El to és clarament valoratiu i alarmista (‘privilegios’, ‘cupo separatista’, ‘trampa’, ‘favor político’), per tant el sentiment és Hostil_Negatiu.","2026-04-24 02:15:38"
26609,177,"Hostil_Negatiu","Electoral_Weaponization",0.8,"L’extracte no se centra específicament en Catalunya sinó en el sistema autonòmic, els independentistes i els pactes dels partits nacionals; el to és clarament alarmista i pejoratiu ('chantajes', 'destruir a España'). Segons les regles, no és Grievance_Economics perquè no hi ha comparació directa amb Andalusia respecte de Catalunya, i tampoc Positive_Reference. Com que l’atac vincula concessions a independentistes amb el bipartidisme/partits nacionals, el marc principal encaixa millor amb Electoral_Weaponization que amb una amenaça constitucional pura.","2026-04-24 02:15:41"
26609,178,"Neutral_Institucional","Electoral_Weaponization",0.85,"L’extracte usa Catalunya sobretot dins una disputa entre PSOE i PP sobre la quita del deute i els acords del Govern d’Espanya amb el Govern de Catalunya. No presenta Catalunya com una amenaça constitucional, ni com a model positiu, i tampoc articula un greuge econòmic andalús contra Catalunya de manera principal; més aviat rebutja que sigui un privilegi català. Per tant, el marc dominant és l’ús electoral de la qüestió catalana contra un partit nacional rival, amb to no hostil cap a Catalunya mateixa.","2026-04-24 02:15:46"
26609,179,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte combina una crítica molt dura als “independentistas” i als pactes de Pedro Sánchez/Montero amb ERC/Puigdemont per atacar el PSOE, presentant aquests acords com a motivats pel preu de la investidura. També hi ha un component de greuge financer per Andalusia, però el focus central és l’ús dels pactes amb partits catalans com a arma contra un rival polític nacional. El llenguatge és clarament pejoratiu i alarmista (“privilegios”, “delirios secesionistas”, “cupo separatista”).","2026-04-24 02:15:51"
26641,6,"Hostil_Negatiu","Electoral_Weaponization",0.94,"La menció a Catalunya apareix en una crítica al PSOE estatal per \"cupos catalanes y quitas de deuda\" vinculades a mantenir-se al poder. No es presenta Catalunya principalment com una amenaça constitucional, sinó com a instrument per atacar un partit nacional, de manera que encaixa amb Electoral_Weaponization. El to és clarament negatiu cap als privilegis associats a Catalunya, no neutral ni empàtic.","2026-04-24 02:15:56"
26641,22,"Hostil_Negatiu","Grievance_Economics",0.9,"La menció a Catalunya apareix dins una crítica al finançament territorial: “li dono a Catalunya... el que li trec a altres regions”, amb comparació explícita de greuge cap a Andalusia/altres territoris. Tot i el to molt agressiu general contra Sánchez i els seus socis, la referència a Catalunya no se centra principalment en la unitat d’Espanya sinó en el repartiment de recursos. Per això encaixa millor en Grievance_Economics que no pas en Constitutional_Threat o Electoral_Weaponization.","2026-04-24 02:16:00"
26641,25,"Neutral_Institucional","Other",0.9,"La menció a Catalunya és comparativa i estadística sobre l’oferta pública de places universitàries, sense llenguatge pejoratiu directe cap a Catalunya. No hi ha referència a amenaça constitucional ni a pactes amb partits catalans per atacar un rival nacional. Tampoc encaixa en grievance economics perquè no es parla d’infrafinançament andalús per concessions a Catalunya; és una comparació de polítiques educatives, així que queda com Other.","2026-04-24 02:16:03"
26641,27,"Empàtic_Positiu","Positive_Reference",0.73,"La menció a Catalunya apareix en dos usos: com a comparació acadèmica positiva amb la Politécnica de Cataluña i com a destinació laboral dels joves andalusos. No hi ha llenguatge hostil cap a Catalunya ni una amenaça constitucional; tampoc un atac electoral basat en pactes amb partits catalans. La referència més substantiva és la de Catalunya com a estàndard universitari de prestigi, així que predomina el marc positiu.","2026-04-24 02:16:07"
